round_num,grand_prix,constructor,driver,lap,position,tyre_compound,tyre_life,sector_1_time,sector_2_time,sector_3_time,lap_time
10,Belgian Grand Prix,McLaren,PIA,35,4,HARD,15,31.232,49.974,29.532,110.738
10,Belgian Grand Prix,McLaren,PIA,36,4,HARD,16,31.309,49.695,29.561,110.565
10,Belgian Grand Prix,McLaren,PIA,37,4,HARD,17,31.245,49.605,29.464,110.314
10,Belgian Grand Prix,McLaren,PIA,38,4,HARD,18,31.245,49.643,29.468,110.356
10,Belgian Grand Prix,McLaren,PIA,39,4,HARD,19,31.195,50.093,29.43,110.718
10,Belgian Grand Prix,McLaren,PIA,40,5,HARD,20,31.35,51.129,29.511,111.99
10,Belgian Grand Prix,McLaren,PIA,41,5,HARD,21,31.14,49.79,29.493,110.423
10,Belgian Grand Prix,McLaren,PIA,42,5,HARD,22,31.092,49.877,29.607,110.576
10,Belgian Grand Prix,McLaren,PIA,43,5,HARD,23,31.043,49.919,29.494,110.456
10,Belgian Grand Prix,McLaren,PIA,44,5,HARD,24,30.939,49.849,28.986,109.774
10,Belgian Grand Prix,Red Bull Racing,HAD,1,16,HARD,1,,56.074,60.868,154.266
10,Belgian Grand Prix,Red Bull Racing,HAD,2,18,MEDIUM,1,49.495,61.684,49.344,
10,Belgian Grand Prix,Red Bull Racing,HAD,3,21,HARD,1,49.255,65.704,46.845,
10,Belgian Grand Prix,Red Bull Racing,HAD,4,21,HARD,2,44.687,63.973,39.463,148.123
10,Belgian Grand Prix,Red Bull Racing,HAD,5,16,HARD,3,30.819,53.0,29.977,113.796
10,Belgian Grand Prix,Red Bull Racing,HAD,6,16,HARD,4,31.802,50.015,30.047,111.864
10,Belgian Grand Prix,Red Bull Racing,HAD,7,16,HARD,5,31.166,50.675,29.715,111.556
10,Belgian Grand Prix,Red Bull Racing,HAD,8,16,HARD,6,31.185,51.362,29.822,112.369
10,Belgian Grand Prix,Red Bull Racing,HAD,9,16,HARD,7,30.661,52.685,29.799,113.145
10,Belgian Grand Prix,Red Bull Racing,HAD,10,15,HARD,8,31.067,51.134,29.911,112.112
10,Belgian Grand Prix,Red Bull Racing,HAD,11,14,HARD,9,30.964,50.833,29.876,111.673
10,Belgian Grand Prix,Red Bull Racing,HAD,12,13,HARD,10,30.899,51.298,29.738,111.935
10,Belgian Grand Prix,Red Bull Racing,HAD,13,12,HARD,11,31.016,50.27,29.748,111.034
10,Belgian Grand Prix,Red Bull Racing,HAD,14,11,HARD,12,31.34,50.439,29.64,111.419
10,Belgian Grand Prix,Red Bull Racing,HAD,15,8,HARD,13,30.875,51.049,30.024,111.948
10,Belgian Grand Prix,Red Bull Racing,HAD,16,8,HARD,14,31.604,50.279,29.841,111.724
10,Belgian Grand Prix,Red Bull Racing,HAD,17,7,HARD,15,31.693,50.016,29.713,111.422
10,Belgian Grand Prix,Red Bull Racing,HAD,18,7,HARD,16,31.664,61.82,29.724,123.208
10,Belgian Grand Prix,Red Bull Racing,HAD,19,7,HARD,17,31.504,49.863,29.636,111.003
10,Belgian Grand Prix,Red Bull Racing,HAD,20,7,HARD,18,31.491,60.395,42.328,134.214
10,Belgian Grand Prix,Red Bull Racing,HAD,21,7,HARD,2,48.077,49.663,29.502,127.242
10,Belgian Grand Prix,Red Bull Racing,HAD,22,7,HARD,3,31.333,48.859,29.474,109.666
10,Belgian Grand Prix,Red Bull Racing,HAD,23,7,HARD,4,31.397,48.997,29.605,109.999
10,Belgian Grand Prix,Red Bull Racing,HAD,24,7,HARD,5,31.406,48.907,29.528,109.841
10,Belgian Grand Prix,Red Bull Racing,HAD,25,7,HARD,6,31.268,49.288,29.529,110.085
10,Belgian Grand Prix,Red Bull Racing,HAD,26,7,HARD,7,31.319,49.188,29.385,109.892
10,Belgian Grand Prix,Red Bull Racing,HAD,27,7,HARD,8,31.433,49.264,29.388,110.085
10,Belgian Grand Prix,Red Bull Racing,HAD,28,7,HARD,9,31.325,49.207,29.495,110.027
10,Belgian Grand Prix,Red Bull Racing,HAD,29,7,HARD,10,31.314,49.154,29.477,109.945
10,Belgian Grand Prix,Red Bull Racing,HAD,30,7,HARD,11,31.327,49.402,29.454,110.183
10,Belgian Grand Prix,Red Bull Racing,HAD,31,6,HARD,12,31.421,49.258,29.474,110.153
10,Belgian Grand Prix,Red Bull Racing,HAD,32,6,HARD,13,31.254,49.36,29.601,110.215
10,Belgian Grand Prix,Red Bull Racing,HAD,33,6,HARD,14,31.231,49.157,29.551,109.939
10,Belgian Grand Prix,Red Bull Racing,HAD,34,6,HARD,15,31.275,49.346,29.653,110.274
10,Belgian Grand Prix,Red Bull Racing,HAD,35,6,HARD,16,31.334,49.524,29.594,110.452
10,Belgian Grand Prix,Red Bull Racing,HAD,36,6,HARD,17,31.378,49.337,29.526,110.241
10,Belgian Grand Prix,Red Bull Racing,HAD,37,6,HARD,18,31.357,49.278,29.613,110.248
10,Belgian Grand Prix,Red Bull Racing,HAD,38,6,HARD,19,31.334,49.392,29.399,110.125
10,Belgian Grand Prix,Red Bull Racing,HAD,39,6,HARD,20,31.257,49.201,29.442,109.9
10,Belgian Grand Prix,Red Bull Racing,HAD,40,6,HARD,21,31.277,49.292,29.478,110.047
10,Belgian Grand Prix,Red Bull Racing,HAD,41,6,HARD,22,31.122,49.002,29.36,109.484
10,Belgian Grand Prix,Red Bull Racing,HAD,42,6,HARD,23,31.194,49.155,29.282,109.631
10,Belgian Grand Prix,Red Bull Racing,HAD,43,6,HARD,24,31.154,49.192,29.33,109.676
10,Belgian Grand Prix,Red Bull Racing,HAD,44,6,HARD,25,31.113,49.31,28.875,109.298
10,Belgian Grand Prix,McLaren,NOR,1,10,HARD,1,,55.081,49.3,139.726
10,Belgian Grand Prix,McLaren,NOR,2,10,HARD,2,41.849,74.702,46.687,
10,Belgian Grand Prix,McLaren,NOR,3,10,HARD,3,39.812,74.837,42.619,
10,Belgian Grand Prix,McLaren,NOR,4,10,HARD,4,44.011,67.867,46.299,
10,Belgian Grand Prix,McLaren,NOR,5,9,HARD,5,31.008,52.469,29.57,113.047
10,Belgian Grand Prix,McLaren,NOR,6,9,HARD,6,31.363,51.464,29.845,112.672
10,Belgian Grand Prix,McLaren,NOR,7,8,HARD,7,31.351,50.581,29.175,111.107
10,Belgian Grand Prix,McLaren,NOR,8,8,HARD,8,31.914,50.703,29.277,111.894
10,Belgian Grand Prix,McLaren,NOR,9,7,HARD,9,31.209,51.05,29.208,111.467
10,Belgian Grand Prix,McLaren,NOR,10,7,HARD,10,31.902,50.312,29.428,111.642
10,Belgian Grand Prix,McLaren,NOR,11,7,HARD,11,31.517,51.476,29.811,112.804
10,Belgian Grand Prix,McLaren,NOR,12,6,HARD,12,31.309,50.013,29.438,110.76
10,Belgian Grand Prix,McLaren,NOR,13,6,HARD,13,31.769,50.215,29.532,111.516
10,Belgian Grand Prix,McLaren,NOR,14,6,HARD,14,31.55,49.85,29.543,110.943
10,Belgian Grand Prix,McLaren,NOR,15,6,HARD,15,31.55,49.733,29.38,110.663
10,Belgian Grand Prix,McLaren,NOR,16,6,HARD,16,31.602,50.02,29.441,111.063
10,Belgian Grand Prix,McLaren,NOR,17,6,HARD,17,31.639,49.899,29.362,110.9
10,Belgian Grand Prix,McLaren,NOR,18,5,HARD,18,31.432,59.733,31.409,122.574
10,Belgian Grand Prix,McLaren,NOR,19,3,HARD,19,31.374,50.801,29.286,111.461
10,Belgian Grand Prix,McLaren,NOR,20,3,HARD,20,31.996,58.503,39.542,130.041
10,Belgian Grand Prix,McLaren,NOR,21,1,HARD,21,42.219,49.455,30.036,121.71
10,Belgian Grand Prix,McLaren,NOR,22,1,HARD,22,31.42,49.483,29.83,110.733
10,Belgian Grand Prix,McLaren,NOR,23,2,HARD,23,31.45,50.262,29.563,111.275
10,Belgian Grand Prix,McLaren,NOR,24,2,HARD,24,31.13,49.708,29.59,110.428
10,Belgian Grand Prix,McLaren,NOR,25,2,HARD,25,31.179,50.188,29.536,110.903
10,Belgian Grand Prix,McLaren,NOR,26,3,HARD,26,31.303,50.502,29.262,111.067
10,Belgian Grand Prix,McLaren,NOR,27,3,HARD,27,31.405,50.264,29.305,110.974
10,Belgian Grand Prix,McLaren,NOR,28,3,HARD,28,31.5,49.88,29.363,110.743
10,Belgian Grand Prix,McLaren,NOR,29,4,HARD,29,31.335,51.177,29.284,111.796
10,Belgian Grand Prix,McLaren,NOR,30,5,HARD,30,31.142,50.302,33.612,115.056
10,Belgian Grand Prix,McLaren,NOR,31,8,MEDIUM,1,51.668,48.943,29.236,129.847
10,Belgian Grand Prix,McLaren,NOR,32,7,MEDIUM,2,31.334,48.87,29.243,109.447
10,Belgian Grand Prix,McLaren,NOR,33,7,MEDIUM,3,31.298,48.783,29.351,109.432
10,Belgian Grand Prix,McLaren,NOR,34,7,MEDIUM,4,31.245,48.593,29.479,109.317
10,Belgian Grand Prix,McLaren,NOR,35,7,MEDIUM,5,31.074,48.8,29.229,109.103
10,Belgian Grand Prix,McLaren,NOR,36,7,MEDIUM,6,31.406,48.699,29.249,109.354
10,Belgian Grand Prix,McLaren,NOR,37,7,MEDIUM,7,31.315,48.755,29.071,109.141
10,Belgian Grand Prix,McLaren,NOR,38,7,MEDIUM,8,31.341,48.745,29.014,109.1
10,Belgian Grand Prix,McLaren,NOR,39,7,MEDIUM,9,31.281,48.783,29.058,109.122
10,Belgian Grand Prix,McLaren,NOR,40,7,MEDIUM,10,31.289,48.757,29.038,109.084
10,Belgian Grand Prix,McLaren,NOR,41,7,MEDIUM,11,31.085,48.786,29.056,108.927
10,Belgian Grand Prix,McLaren,NOR,42,7,MEDIUM,12,30.934,49.096,28.874,108.904
10,Belgian Grand Prix,McLaren,NOR,43,7,MEDIUM,13,31.031,49.017,29.129,109.177
10,Belgian Grand Prix,McLaren,NOR,44,7,MEDIUM,14,30.922,49.362,28.606,108.89
10,Belgian Grand Prix,Audi,BOR,1,9,MEDIUM,1,,54.783,48.145,138.086
10,Belgian Grand Prix,Audi,BOR,2,9,MEDIUM,2,40.65,76.536,45.164,
10,Belgian Grand Prix,Audi,BOR,3,9,MEDIUM,3,41.017,73.278,44.497,
10,Belgian Grand Prix,Audi,BOR,4,9,MEDIUM,4,42.043,70.234,46.581,
10,Belgian Grand Prix,Audi,BOR,5,10,MEDIUM,5,31.243,51.936,30.67,113.849
10,Belgian Grand Prix,Audi,BOR,6,10,MEDIUM,6,31.416,51.421,30.073,112.91
10,Belgian Grand Prix,Audi,BOR,7,11,MEDIUM,7,31.79,51.133,29.903,112.826
10,Belgian Grand Prix,Audi,BOR,8,11,MEDIUM,8,31.739,50.648,29.925,112.312
10,Belgian Grand Prix,Audi,BOR,9,11,MEDIUM,9,31.722,50.243,29.91,111.875
10,Belgian Grand Prix,Audi,BOR,10,11,MEDIUM,10,31.688,50.254,29.902,111.844
10,Belgian Grand Prix,Audi,BOR,11,11,MEDIUM,11,31.619,50.71,29.919,112.248
10,Belgian Grand Prix,Audi,BOR,12,11,MEDIUM,12,31.641,51.211,30.129,112.981
10,Belgian Grand Prix,Audi,BOR,13,11,MEDIUM,13,31.656,51.123,30.101,112.88
10,Belgian Grand Prix,Audi,BOR,14,10,MEDIUM,14,31.673,51.116,30.111,112.9
10,Belgian Grand Prix,Audi,BOR,15,10,MEDIUM,15,31.809,51.595,30.056,113.46
10,Belgian Grand Prix,Audi,BOR,16,9,MEDIUM,16,31.855,50.665,29.906,112.426
10,Belgian Grand Prix,Audi,BOR,17,8,MEDIUM,17,31.946,50.239,30.089,112.274
10,Belgian Grand Prix,Audi,BOR,18,8,MEDIUM,18,31.835,61.638,30.116,123.589
10,Belgian Grand Prix,Audi,BOR,19,8,MEDIUM,19,31.645,50.23,30.072,111.947
10,Belgian Grand Prix,Audi,BOR,20,8,MEDIUM,20,31.786,61.281,42.715,135.782
10,Belgian Grand Prix,Audi,BOR,21,8,HARD,1,45.673,49.479,29.45,124.602
10,Belgian Grand Prix,Audi,BOR,22,8,HARD,2,31.634,48.84,29.86,110.334
10,Belgian Grand Prix,Audi,BOR,23,8,HARD,3,31.529,48.93,29.898,110.357
10,Belgian Grand Prix,Audi,BOR,24,8,HARD,4,31.595,49.171,29.855,110.621
10,Belgian Grand Prix,Audi,BOR,25,8,HARD,5,31.564,49.443,29.851,110.858
10,Belgian Grand Prix,Audi,BOR,26,8,HARD,6,31.632,49.473,29.852,110.957
10,Belgian Grand Prix,Audi,BOR,27,8,HARD,7,31.691,49.277,29.916,110.884
10,Belgian Grand Prix,Audi,BOR,28,8,HARD,8,31.772,49.408,29.871,111.051
10,Belgian Grand Prix,Audi,BOR,29,8,HARD,9,31.646,49.367,29.869,110.882
10,Belgian Grand Prix,Audi,BOR,30,8,HARD,10,31.732,49.65,29.891,111.273
10,Belgian Grand Prix,Audi,BOR,31,7,HARD,11,31.813,49.545,29.843,111.201
10,Belgian Grand Prix,Audi,BOR,32,8,HARD,12,31.732,50.321,29.885,111.938
10,Belgian Grand Prix,Audi,BOR,33,8,HARD,13,31.521,49.578,29.89,110.989
10,Belgian Grand Prix,Audi,BOR,34,8,HARD,14,31.615,49.86,30.032,111.507
10,Belgian Grand Prix,Audi,BOR,35,8,HARD,15,31.678,49.846,29.872,111.396
10,Belgian Grand Prix,Audi,BOR,36,8,HARD,16,31.687,49.411,29.763,110.861
10,Belgian Grand Prix,Audi,BOR,37,8,HARD,17,31.65,49.307,29.761,110.718
10,Belgian Grand Prix,Audi,BOR,38,8,HARD,18,31.798,49.65,29.711,111.159
10,Belgian Grand Prix,Audi,BOR,39,8,HARD,19,31.417,49.658,29.815,110.89
10,Belgian Grand Prix,Audi,BOR,40,8,HARD,20,31.67,49.298,29.857,110.825
10,Belgian Grand Prix,Audi,BOR,41,8,HARD,21,31.613,49.27,29.807,110.69
10,Belgian Grand Prix,Audi,BOR,42,8,HARD,22,31.676,49.486,29.849,111.011
10,Belgian Grand Prix,Audi,BOR,43,8,HARD,23,31.723,49.513,29.938,111.174
10,Belgian Grand Prix,Audi,BOR,44,8,HARD,24,31.727,49.815,29.71,111.252
10,Belgian Grand Prix,Racing Bulls,LIN,1,7,MEDIUM,1,,54.179,46.102,135.083
10,Belgian Grand Prix,Racing Bulls,LIN,2,7,MEDIUM,2,41.647,75.688,45.907,
10,Belgian Grand Prix,Racing Bulls,LIN,3,7,MEDIUM,3,41.491,72.851,44.921,
10,Belgian Grand Prix,Racing Bulls,LIN,4,7,MEDIUM,4,42.453,69.937,47.354,
10,Belgian Grand Prix,Racing Bulls,LIN,5,7,MEDIUM,5,31.167,51.713,29.861,112.741
10,Belgian Grand Prix,Racing Bulls,LIN,6,7,MEDIUM,6,31.367,50.996,29.846,112.209
10,Belgian Grand Prix,Racing Bulls,LIN,7,7,MEDIUM,7,31.128,50.578,29.777,111.483
10,Belgian Grand Prix,Racing Bulls,LIN,8,6,MEDIUM,8,31.115,50.708,29.717,111.54
10,Belgian Grand Prix,Racing Bulls,LIN,9,6,MEDIUM,9,31.729,50.709,29.89,112.328
10,Belgian Grand Prix,Racing Bulls,LIN,10,6,MEDIUM,10,31.686,50.547,29.969,112.202
10,Belgian Grand Prix,Racing Bulls,LIN,11,6,MEDIUM,11,31.793,50.933,30.023,112.749
10,Belgian Grand Prix,Racing Bulls,LIN,12,7,MEDIUM,12,31.793,51.542,29.816,113.151
10,Belgian Grand Prix,Racing Bulls,LIN,13,7,MEDIUM,13,31.586,50.725,29.928,112.239
10,Belgian Grand Prix,Racing Bulls,LIN,14,7,MEDIUM,14,31.491,50.683,29.876,112.05
10,Belgian Grand Prix,Racing Bulls,LIN,15,7,MEDIUM,15,31.665,50.736,29.915,112.316
10,Belgian Grand Prix,Racing Bulls,LIN,16,7,MEDIUM,16,31.595,50.646,34.438,116.679
10,Belgian Grand Prix,Racing Bulls,LIN,17,12,HARD,1,48.037,50.98,29.527,128.544
10,Belgian Grand Prix,Racing Bulls,LIN,18,11,HARD,2,36.088,57.359,30.236,123.683
10,Belgian Grand Prix,Racing Bulls,LIN,19,11,HARD,3,31.491,49.951,29.652,111.094
10,Belgian Grand Prix,Racing Bulls,LIN,20,10,HARD,4,31.195,66.585,39.961,137.741
10,Belgian Grand Prix,Racing Bulls,LIN,21,9,HARD,5,32.319,50.107,29.587,112.013
10,Belgian Grand Prix,Racing Bulls,LIN,22,9,HARD,6,31.234,49.623,29.731,110.588
10,Belgian Grand Prix,Racing Bulls,LIN,23,9,HARD,7,31.371,49.58,29.585,110.536
10,Belgian Grand Prix,Racing Bulls,LIN,24,9,HARD,8,31.378,49.781,29.65,110.809
10,Belgian Grand Prix,Racing Bulls,LIN,25,9,HARD,9,31.291,50.005,29.65,110.946
10,Belgian Grand Prix,Racing Bulls,LIN,26,9,HARD,10,31.443,50.063,29.513,111.019
10,Belgian Grand Prix,Racing Bulls,LIN,27,9,HARD,11,31.381,49.988,29.657,111.026
10,Belgian Grand Prix,Racing Bulls,LIN,28,9,HARD,12,31.356,49.965,29.564,110.885
10,Belgian Grand Prix,Racing Bulls,LIN,29,9,HARD,13,31.326,49.962,29.536,110.824
10,Belgian Grand Prix,Racing Bulls,LIN,30,9,HARD,14,31.415,50.187,29.526,111.128
10,Belgian Grand Prix,Racing Bulls,LIN,31,9,HARD,15,31.32,50.279,29.525,111.124
10,Belgian Grand Prix,Racing Bulls,LIN,32,9,HARD,16,31.107,50.589,29.442,111.138
10,Belgian Grand Prix,Racing Bulls,LIN,33,9,HARD,17,31.295,50.043,29.574,110.912
10,Belgian Grand Prix,Racing Bulls,LIN,34,9,HARD,18,31.271,50.191,29.702,111.164
10,Belgian Grand Prix,Racing Bulls,LIN,35,9,HARD,19,31.166,50.277,29.546,110.989
10,Belgian Grand Prix,Racing Bulls,LIN,36,9,HARD,20,31.186,50.228,29.58,110.994
10,Belgian Grand Prix,Racing Bulls,LIN,37,9,HARD,21,31.199,50.225,29.49,110.914
10,Belgian Grand Prix,Racing Bulls,LIN,38,9,HARD,22,31.19,50.269,29.461,110.92
10,Belgian Grand Prix,Racing Bulls,LIN,39,9,HARD,23,31.197,50.52,29.524,111.241
10,Belgian Grand Prix,Racing Bulls,LIN,40,9,HARD,24,31.12,49.96,29.503,110.583
10,Belgian Grand Prix,Racing Bulls,LIN,41,9,HARD,25,31.032,50.154,29.536,110.722
10,Belgian Grand Prix,Racing Bulls,LIN,42,9,HARD,26,31.109,50.204,29.346,110.659
10,Belgian Grand Prix,Racing Bulls,LIN,43,9,HARD,27,31.224,50.267,29.605,111.096
10,Belgian Grand Prix,Racing Bulls,LIN,44,9,HARD,28,31.013,50.426,29.135,110.574
10,Belgian Grand Prix,Alpine,COL,1,8,MEDIUM,1,,54.418,46.752,136.278
10,Belgian Grand Prix,Alpine,COL,2,8,MEDIUM,2,41.284,75.72,45.683,
10,Belgian Grand Prix,Alpine,COL,3,8,MEDIUM,3,41.529,73.022,45.076,
10,Belgian Grand Prix,Alpine,COL,4,8,MEDIUM,4,41.956,70.098,47.129,
10,Belgian Grand Prix,Alpine,COL,5,8,MEDIUM,5,30.983,52.134,30.018,113.135
10,Belgian Grand Prix,Alpine,COL,6,8,MEDIUM,6,31.664,51.068,29.794,112.526
10,Belgian Grand Prix,Alpine,COL,7,9,MEDIUM,7,31.387,50.739,30.291,112.417
10,Belgian Grand Prix,Alpine,COL,8,9,MEDIUM,8,31.236,51.83,29.655,112.721
10,Belgian Grand Prix,Alpine,COL,9,9,MEDIUM,9,31.461,50.715,29.674,111.85
10,Belgian Grand Prix,Alpine,COL,10,9,MEDIUM,10,31.413,50.937,29.763,112.113
10,Belgian Grand Prix,Alpine,COL,11,9,MEDIUM,11,31.42,51.094,29.766,112.28
10,Belgian Grand Prix,Alpine,COL,12,10,MEDIUM,12,31.51,52.039,29.937,113.486
10,Belgian Grand Prix,Alpine,COL,13,10,MEDIUM,13,31.538,51.414,29.924,112.876
10,Belgian Grand Prix,Alpine,COL,14,9,MEDIUM,14,31.592,51.374,29.972,112.938
10,Belgian Grand Prix,Alpine,COL,15,12,MEDIUM,15,31.642,51.089,34.675,117.406
10,Belgian Grand Prix,Alpine,COL,16,15,HARD,1,47.655,50.262,29.711,127.628
10,Belgian Grand Prix,Alpine,COL,17,15,HARD,2,31.487,50.492,29.639,111.618
10,Belgian Grand Prix,Alpine,COL,18,15,HARD,3,40.916,53.006,29.902,123.824
10,Belgian Grand Prix,Alpine,COL,19,14,HARD,4,31.603,50.648,29.706,111.957
10,Belgian Grand Prix,Alpine,COL,20,14,HARD,5,31.33,67.222,40.375,138.927
10,Belgian Grand Prix,Alpine,COL,21,13,HARD,6,31.206,51.55,29.645,112.401
10,Belgian Grand Prix,Alpine,COL,22,13,HARD,7,31.055,51.242,29.809,112.106
10,Belgian Grand Prix,Alpine,COL,23,13,HARD,8,31.13,51.2,29.561,111.891
10,Belgian Grand Prix,Alpine,COL,24,13,HARD,9,31.205,50.642,29.607,111.454
10,Belgian Grand Prix,Alpine,COL,25,13,HARD,10,30.813,51.873,29.993,112.679
10,Belgian Grand Prix,Alpine,COL,26,13,HARD,11,31.094,51.507,29.694,112.295
10,Belgian Grand Prix,Alpine,COL,27,13,HARD,12,31.002,51.674,29.555,112.231
10,Belgian Grand Prix,Alpine,COL,28,12,HARD,13,31.03,51.182,29.616,111.828
10,Belgian Grand Prix,Alpine,COL,29,12,HARD,14,31.173,51.395,29.812,112.38
10,Belgian Grand Prix,Alpine,COL,30,10,HARD,15,31.145,51.005,29.734,111.884
10,Belgian Grand Prix,Alpine,COL,31,10,HARD,16,31.558,50.508,29.666,111.732
10,Belgian Grand Prix,Alpine,COL,32,10,HARD,17,31.471,50.426,29.76,111.657
10,Belgian Grand Prix,Alpine,COL,33,10,HARD,18,31.558,50.282,29.883,111.723
10,Belgian Grand Prix,Alpine,COL,34,10,HARD,19,31.651,50.133,29.875,111.659
10,Belgian Grand Prix,Alpine,COL,35,10,HARD,20,31.826,50.429,30.019,112.274
10,Belgian Grand Prix,Alpine,COL,36,10,HARD,21,31.756,50.187,29.816,111.759
10,Belgian Grand Prix,Alpine,COL,37,10,HARD,22,31.636,50.27,29.656,111.562
10,Belgian Grand Prix,Alpine,COL,38,10,HARD,23,31.826,50.16,29.675,111.661
10,Belgian Grand Prix,Alpine,COL,39,10,HARD,24,31.628,50.03,29.576,111.234
10,Belgian Grand Prix,Alpine,COL,40,10,HARD,25,31.629,50.251,29.662,111.542
10,Belgian Grand Prix,Alpine,COL,41,10,HARD,26,31.489,50.251,29.625,111.365
10,Belgian Grand Prix,Alpine,COL,42,10,HARD,27,31.466,50.091,29.605,111.162
10,Belgian Grand Prix,Alpine,COL,43,10,HARD,28,31.584,50.025,29.754,111.363
10,Belgian Grand Prix,Alpine,COL,44,10,HARD,29,31.525,50.322,29.35,111.197
10,Belgian Grand Prix,Alpine,GAS,1,11,MEDIUM,1,,55.345,52.483,143.344
10,Belgian Grand Prix,Alpine,GAS,2,11,MEDIUM,2,40.545,73.436,47.462,
10,Belgian Grand Prix,Alpine,GAS,3,11,MEDIUM,3,39.45,74.579,43.413,
10,Belgian Grand Prix,Alpine,GAS,4,11,MEDIUM,4,44.135,66.936,45.534,
10,Belgian Grand Prix,Alpine,GAS,5,11,MEDIUM,5,31.031,52.572,29.829,113.432
10,Belgian Grand Prix,Alpine,GAS,6,11,MEDIUM,6,31.179,51.976,29.762,112.917
10,Belgian Grand Prix,Alpine,GAS,7,10,MEDIUM,7,31.239,50.849,29.757,111.845
10,Belgian Grand Prix,Alpine,GAS,8,10,MEDIUM,8,31.169,51.353,29.733,112.255
10,Belgian Grand Prix,Alpine,GAS,9,10,MEDIUM,9,30.956,51.17,29.805,111.931
10,Belgian Grand Prix,Alpine,GAS,10,10,MEDIUM,10,31.158,50.937,29.827,111.922
10,Belgian Grand Prix,Alpine,GAS,11,10,MEDIUM,11,31.111,51.45,29.801,112.362
10,Belgian Grand Prix,Alpine,GAS,12,9,MEDIUM,12,30.805,51.332,29.807,111.944
10,Belgian Grand Prix,Alpine,GAS,13,9,MEDIUM,13,31.341,51.373,29.877,112.591
10,Belgian Grand Prix,Alpine,GAS,14,12,MEDIUM,14,31.275,51.318,34.344,116.937
10,Belgian Grand Prix,Alpine,GAS,15,15,HARD,1,47.496,50.49,29.676,127.662
10,Belgian Grand Prix,Alpine,GAS,16,14,HARD,2,31.269,50.818,29.494,111.581
10,Belgian Grand Prix,Alpine,GAS,17,14,HARD,3,31.195,52.24,29.524,112.959
10,Belgian Grand Prix,Alpine,GAS,18,14,HARD,4,40.247,53.974,29.661,123.882
10,Belgian Grand Prix,Alpine,GAS,19,13,HARD,5,31.326,51.203,29.641,112.17
10,Belgian Grand Prix,Alpine,GAS,20,13,HARD,6,31.084,67.531,39.916,138.531
10,Belgian Grand Prix,Alpine,GAS,21,12,HARD,7,32.289,51.573,29.554,113.416
10,Belgian Grand Prix,Alpine,GAS,22,12,HARD,8,30.921,51.44,29.751,112.112
10,Belgian Grand Prix,Alpine,GAS,23,12,HARD,9,31.407,50.881,29.563,111.851
10,Belgian Grand Prix,Alpine,GAS,24,12,HARD,10,30.667,51.029,29.7,111.396
10,Belgian Grand Prix,Alpine,GAS,25,12,HARD,11,31.338,51.585,30.058,112.981
10,Belgian Grand Prix,Alpine,GAS,26,11,HARD,12,31.194,50.888,29.788,111.87
10,Belgian Grand Prix,Alpine,GAS,27,11,HARD,13,31.206,51.243,29.715,112.164
10,Belgian Grand Prix,Alpine,GAS,28,11,HARD,14,31.2,51.162,29.68,112.042
10,Belgian Grand Prix,Alpine,GAS,29,11,HARD,15,31.113,51.499,30.05,112.662
10,Belgian Grand Prix,Alpine,GAS,30,12,HARD,16,31.646,52.998,29.53,114.174
10,Belgian Grand Prix,Alpine,GAS,31,12,HARD,17,30.882,51.402,29.535,111.819
10,Belgian Grand Prix,Alpine,GAS,32,12,HARD,18,30.861,51.194,29.666,111.721
10,Belgian Grand Prix,Alpine,GAS,33,11,HARD,19,30.931,50.947,29.774,111.652
10,Belgian Grand Prix,Alpine,GAS,34,11,HARD,20,31.249,50.697,29.811,111.757
10,Belgian Grand Prix,Alpine,GAS,35,11,HARD,21,31.218,50.869,29.753,111.84
10,Belgian Grand Prix,Alpine,GAS,36,11,HARD,22,31.271,50.619,29.587,111.477
10,Belgian Grand Prix,Alpine,GAS,37,11,HARD,23,31.287,50.692,29.723,111.702
10,Belgian Grand Prix,Alpine,GAS,38,11,HARD,24,31.156,50.744,29.546,111.446
10,Belgian Grand Prix,Alpine,GAS,39,11,HARD,25,31.029,50.577,29.495,111.101
10,Belgian Grand Prix,Alpine,GAS,40,11,HARD,26,30.751,51.126,29.428,111.305
10,Belgian Grand Prix,Alpine,GAS,41,11,HARD,27,30.874,51.003,29.488,111.365
10,Belgian Grand Prix,Alpine,GAS,42,11,HARD,28,31.049,50.907,29.493,111.449
10,Belgian Grand Prix,Alpine,GAS,43,11,HARD,29,31.093,50.52,29.67,111.283
10,Belgian Grand Prix,Alpine,GAS,44,11,HARD,30,30.869,50.977,29.284,111.13
10,Belgian Grand Prix,Racing Bulls,LAW,1,6,MEDIUM,1,,53.516,44.556,132.922
10,Belgian Grand Prix,Racing Bulls,LAW,2,6,MEDIUM,2,42.67,76.101,45.336,
10,Belgian Grand Prix,Racing Bulls,LAW,3,6,MEDIUM,3,42.112,72.757,44.776,
10,Belgian Grand Prix,Racing Bulls,LAW,4,6,MEDIUM,4,42.185,70.189,47.816,
10,Belgian Grand Prix,Racing Bulls,LAW,5,6,MEDIUM,5,31.401,51.274,29.744,112.419
10,Belgian Grand Prix,Racing Bulls,LAW,6,6,MEDIUM,6,31.295,50.925,29.805,112.025
10,Belgian Grand Prix,Racing Bulls,LAW,7,6,MEDIUM,7,31.421,50.579,29.952,111.952
